exam_subject_id,program_year_id,year,subject_slot,subject_id,subject_name_raw,subject_name_std,score_max,exam_duration_minutes,exam_method,source_id,source_locator
EXAM-ac0238e4-e58c-5153-992b-c23211ad62e7,PY-f0469fae-303d-5f32-810f-4fc2c047798a,2025,professional_2,SUBJ-be5405f8-d905-514f-8b29-cc10f36c78ef,会计学原理,会计学原理,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""财务管理"",""section"":""考试科目""}"
EXAM-01f99914-f892-59d0-95ee-f3cbd2a11bd4,PY-f0469fae-303d-5f32-810f-4fc2c047798a,2025,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""财务管理"",""section"":""考试科目""}"
EXAM-ac08548b-e30b-547e-b113-6fc94068ddbc,PY-f0469fae-303d-5f32-810f-4fc2c047798a,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""财务管理"",""section"":""考试科目""}"
EXAM-126710f7-355d-5181-96be-7843f848c404,PY-74a22726-dc05-5e0a-9bb4-28bd097e2929,2025,professional_1,SUBJ-1187ecff-f02c-5290-8d46-b7a9749ff165,C语言程序设计,C语言程序设计,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""软件工程"",""section"":""考试科目""}"
EXAM-9b45f7a7-ba76-56a1-95e8-e2fbb488ec4f,PY-74a22726-dc05-5e0a-9bb4-28bd097e2929,2025,professional_2,SUBJ-ee125cd5-c186-5634-a89b-cfb306ee74c3,数据结构,数据结构,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""软件工程"",""section"":""考试科目""}"
EXAM-a556f135-7aca-5de2-91ac-d78a9940156d,PY-74a22726-dc05-5e0a-9bb4-28bd097e2929,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""软件工程"",""section"":""考试科目""}"
EXAM-3f1f6e03-d005-55ea-8d1f-e9d35f2caf75,PY-74a22726-dc05-5e0a-9bb4-28bd097e2929,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""软件工程"",""section"":""考试科目""}"
EXAM-e7d76b92-e183-5aaf-aa25-2709ccdc9b93,PY-0bb78dd6-a3a6-51e2-8fd2-2b066b79e9a9,2025,professional_1,SUBJ-26a1c76a-73cb-50b2-a6ad-138251b69ad9,运动解剖生理学,运动解剖生理学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""运动康复"",""section"":""考试科目""}"
EXAM-7cba65a8-001f-5ae3-abca-711d3a285dc0,PY-0bb78dd6-a3a6-51e2-8fd2-2b066b79e9a9,2025,professional_2,SUBJ-c1677517-0a7c-54f6-98e2-02b71ae0359b,康复功能评定学,康复功能评定学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""运动康复"",""section"":""考试科目""}"
EXAM-8b3e16ba-e6b1-508b-a198-24ff5d4ef569,PY-0bb78dd6-a3a6-51e2-8fd2-2b066b79e9a9,2025,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""运动康复"",""section"":""考试科目""}"
EXAM-e108d98e-0949-549f-b5a4-77f7d6e09082,PY-0bb78dd6-a3a6-51e2-8fd2-2b066b79e9a9,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""运动康复"",""section"":""考试科目""}"
EXAM-131512d0-b0e3-50d4-ae90-6f9895467b43,PY-7c2fe360-dbc0-50a0-83e7-8c346215e406,2025,professional_1,SUBJ-17c29bcb-031b-5886-9ae6-dbda71e015ef,电路分析基础,电路分析基础,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""通信工程"",""section"":""考试科目""}"
EXAM-e96709f4-6945-5c5b-b359-002c6190d279,PY-7c2fe360-dbc0-50a0-83e7-8c346215e406,2025,professional_2,SUBJ-0210da2c-c125-5f19-9416-37fce69429c7,数字电子技术基础,数字电子技术基础,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""通信工程"",""section"":""考试科目""}"
EXAM-1ba6c00f-a152-5beb-9658-0f78296f0970,PY-7c2fe360-dbc0-50a0-83e7-8c346215e406,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""通信工程"",""section"":""考试科目""}"
EXAM-b1b76d88-4b74-557e-bbf3-c1c3c3412fe4,PY-7c2fe360-dbc0-50a0-83e7-8c346215e406,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""通信工程"",""section"":""考试科目""}"
EXAM-04bffa88-e5c0-5283-b897-ff2ea4103089,PY-7baeb8ae-145f-5e01-998b-b44752508c28,2025,professional_1,SUBJ-65f907f9-5dad-55b8-8388-0a8afb34bcfa,和声,和声,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""音乐学"",""section"":""考试科目""}"
EXAM-237f1876-8626-502a-bbc1-1ee58869ed3c,PY-7baeb8ae-145f-5e01-998b-b44752508c28,2025,professional_2,SUBJ-024394d2-caed-5aa8-8645-aa8357db25b1,中国音乐史,中国音乐史,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""音乐学"",""section"":""考试科目""}"
EXAM-b180b706-7629-5c5c-9d6b-8ae0c37426c5,PY-7baeb8ae-145f-5e01-998b-b44752508c28,2025,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""音乐学"",""section"":""考试科目""}"
EXAM-8131b098-aa8c-5977-abce-a80298dd1914,PY-7baeb8ae-145f-5e01-998b-b44752508c28,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""音乐学"",""section"":""考试科目""}"
EXAM-bc77812a-58f7-5820-b3ce-1da08c7c89ff,PY-268e09d8-98bc-5c9d-8fd1-32d0f7d4c7f3,2025,professional_1,SUBJ-512487a4-1606-5a3e-bbb4-aaa0090673b5,生物化学,生物化学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""食品质量与安全"",""section"":""考试科目""}"
EXAM-98ac856d-ccd7-5438-9093-a0efbc58ba0b,PY-268e09d8-98bc-5c9d-8fd1-32d0f7d4c7f3,2025,professional_2,SUBJ-e954d6b6-e336-5243-997a-401c8e1fec54,微生物学,微生物学,150,,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""食品质量与安全"",""section"":""考试科目""}"
EXAM-22720189-4e4c-55d1-85fb-a8594a001656,PY-268e09d8-98bc-5c9d-8fd1-32d0f7d4c7f3,2025,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""食品质量与安全"",""section"":""考试科目""}"
EXAM-9c22d891-8b66-502f-bceb-32fcf08d6b35,PY-268e09d8-98bc-5c9d-8fd1-32d0f7d4c7f3,2025,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":11,""row_key"":""食品质量与安全"",""section"":""考试科目""}"
EXAM-6fc49133-a6bc-5cec-8c8d-f516e633f839,PY-b6e23825-5ec0-5a03-a13e-66e5625a377d,2026,professional_1,SUBJ-7c29394f-52b0-5931-b0b3-625d7861212e,微观经济学,微观经济学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""互联网金融"",""section"":""考试科目""}"
EXAM-71f9bcf0-15f7-5c2f-b0eb-5c85f8f1f079,PY-b6e23825-5ec0-5a03-a13e-66e5625a377d,2026,professional_2,SUBJ-be5405f8-d905-514f-8b29-cc10f36c78ef,会计学原理,会计学原理,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""互联网金融"",""section"":""考试科目""}"
EXAM-5f5904b8-29ec-50ba-b1ec-9952c944c130,PY-b6e23825-5ec0-5a03-a13e-66e5625a377d,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""互联网金融"",""section"":""考试科目""}"
EXAM-dd2b1ce6-f02a-5526-8e96-aaef407efd7f,PY-b6e23825-5ec0-5a03-a13e-66e5625a377d,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""互联网金融"",""section"":""考试科目""}"
EXAM-989982db-fdb0-5b92-b531-4babadc9e8a9,PY-a30adc34-ff19-5174-9c16-8a24ba99e9d0,2026,professional_1,SUBJ-225d4839-edc0-58f4-a894-f24182a6ca56,管理学原理,管理学原理,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""人力资源管理"",""section"":""考试科目""}"
EXAM-db4f2d2e-987c-5ce3-a053-8a5e2a0c8cc7,PY-a30adc34-ff19-5174-9c16-8a24ba99e9d0,2026,professional_2,SUBJ-be5405f8-d905-514f-8b29-cc10f36c78ef,会计学原理,会计学原理,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""人力资源管理"",""section"":""考试科目""}"
EXAM-a59ef092-7061-5468-85d2-44419a2601e0,PY-a30adc34-ff19-5174-9c16-8a24ba99e9d0,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""人力资源管理"",""section"":""考试科目""}"
EXAM-4bfa88b3-95f8-5efe-b236-490547f02aa1,PY-a30adc34-ff19-5174-9c16-8a24ba99e9d0,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""人力资源管理"",""section"":""考试科目""}"
EXAM-a75323c6-5a99-58ed-bc8e-dad802a78a0f,PY-0dda5750-aa2b-5acf-a690-df0272bf97ba,2026,professional_1,SUBJ-88d1b877-d7e1-5b43-8383-45ccafde7590,人物速写,人物速写,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""动画"",""section"":""考试科目""}"
EXAM-8327f182-1636-51a0-8d40-2e87c00237d9,PY-0dda5750-aa2b-5acf-a690-df0272bf97ba,2026,professional_2,SUBJ-01918fe9-ba7a-5bb6-81c1-08ef3a02dec6,插画设计,插画设计,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""动画"",""section"":""考试科目""}"
EXAM-4d60a982-2e50-5a99-a6b5-1e8a6ac6d386,PY-0dda5750-aa2b-5acf-a690-df0272bf97ba,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""动画"",""section"":""考试科目""}"
EXAM-513c7cbc-fa33-509a-9664-9a06bf013b30,PY-0dda5750-aa2b-5acf-a690-df0272bf97ba,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""动画"",""section"":""考试科目""}"
EXAM-e4b75ee3-f085-5bb3-a71d-ef93715c9358,PY-2029e048-dd76-568e-ae02-6dc93298c7b3,2026,professional_1,SUBJ-af265a9a-3576-5139-8e32-0df76de6f524,基础无机化学,基础无机化学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""化学工程与工艺"",""section"":""考试科目""}"
EXAM-9b18173e-3b12-508b-a9d9-0e5c675f44d8,PY-2029e048-dd76-568e-ae02-6dc93298c7b3,2026,professional_2,SUBJ-f064f3e9-8008-5e68-86f5-1e55c4ebf102,基础分析化学,基础分析化学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""化学工程与工艺"",""section"":""考试科目""}"
EXAM-a48e9c29-4f2c-5df5-b73a-62741d39d49f,PY-2029e048-dd76-568e-ae02-6dc93298c7b3,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""化学工程与工艺"",""section"":""考试科目""}"
EXAM-80479617-a2bc-5080-b06e-f4325d22c023,PY-2029e048-dd76-568e-ae02-6dc93298c7b3,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""化学工程与工艺"",""section"":""考试科目""}"
EXAM-a582b36d-6fb7-592f-8eca-689e11ad2de0,PY-7a2e109d-c876-5b2d-94b9-c09ea486f17a,2026,professional_1,SUBJ-75b484f9-a807-5e17-bbfd-039deebf492a,综合商务英语,综合商务英语,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""商务英语"",""section"":""考试科目""}"
EXAM-e8929f39-c201-577c-bd3c-6a99c698c74e,PY-7a2e109d-c876-5b2d-94b9-c09ea486f17a,2026,professional_2,SUBJ-f99652b4-233b-513d-bfb1-921b9a24c570,旅游与酒店管理,旅游与酒店管理,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""商务英语"",""section"":""考试科目""}"
EXAM-09312be1-8711-57c3-9f52-d3919767d8e4,PY-7a2e109d-c876-5b2d-94b9-c09ea486f17a,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""商务英语"",""section"":""考试科目""}"
EXAM-e779f7fb-7ce1-5028-9ad5-569e1222201c,PY-7a2e109d-c876-5b2d-94b9-c09ea486f17a,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""商务英语"",""section"":""考试科目""}"
EXAM-854a33e5-b5fb-5d44-abe4-33a8f47896d2,PY-72aaeb9a-a436-5a44-ab25-970dc0988dec,2026,professional_1,SUBJ-02b2bcf6-0a2f-557b-a16f-927e9b10fb56,教育学,教育学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""学前教育"",""section"":""考试科目""}"
EXAM-e222232e-c1d8-5054-8e81-6a7f39951143,PY-72aaeb9a-a436-5a44-ab25-970dc0988dec,2026,professional_2,SUBJ-ce62e9a7-e2d2-5f09-b201-6cffb1f9685f,心理学,心理学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""学前教育"",""section"":""考试科目""}"
EXAM-9bc80468-1423-5986-bb0d-90680ccc34cf,PY-72aaeb9a-a436-5a44-ab25-970dc0988dec,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""学前教育"",""section"":""考试科目""}"
EXAM-7af4804e-01c8-505d-bd60-67222875c9e3,PY-72aaeb9a-a436-5a44-ab25-970dc0988dec,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""学前教育"",""section"":""考试科目""}"
EXAM-41414e37-6859-5225-9c85-596f5c81789b,PY-5f2479bd-6728-58a1-b12a-2bcf0d4b1d1e,2026,professional_1,SUBJ-02b2bcf6-0a2f-557b-a16f-927e9b10fb56,教育学,教育学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""小学教育"",""section"":""考试科目""}"
EXAM-65fe89e7-1fa8-5f53-831a-23cd88fd5444,PY-5f2479bd-6728-58a1-b12a-2bcf0d4b1d1e,2026,professional_2,SUBJ-ce62e9a7-e2d2-5f09-b201-6cffb1f9685f,心理学,心理学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""小学教育"",""section"":""考试科目""}"
EXAM-47085289-d189-562b-a6c4-f5aa523e9118,PY-5f2479bd-6728-58a1-b12a-2bcf0d4b1d1e,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""小学教育"",""section"":""考试科目""}"
EXAM-80b674d0-9ca5-50e9-8a58-0aacf845519b,PY-5f2479bd-6728-58a1-b12a-2bcf0d4b1d1e,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""小学教育"",""section"":""考试科目""}"
EXAM-4306f5bc-aebe-5593-a977-14b39dd52a8f,PY-0aac3cd8-5c25-596e-9230-c0d6393c0806,2026,professional_1,SUBJ-225d4839-edc0-58f4-a894-f24182a6ca56,管理学原理,管理学原理,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""市场营销"",""section"":""考试科目""}"
EXAM-f6d279c0-59d3-5cb3-90d2-fcac1439cf39,PY-0aac3cd8-5c25-596e-9230-c0d6393c0806,2026,professional_2,SUBJ-be5405f8-d905-514f-8b29-cc10f36c78ef,会计学原理,会计学原理,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""市场营销"",""section"":""考试科目""}"
EXAM-17e251a9-1e30-5f72-ae5d-582dcc630e61,PY-0aac3cd8-5c25-596e-9230-c0d6393c0806,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""市场营销"",""section"":""考试科目""}"
EXAM-b353bb09-b794-5cc6-a494-871c1c319bd7,PY-0aac3cd8-5c25-596e-9230-c0d6393c0806,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""市场营销"",""section"":""考试科目""}"
EXAM-40c2f562-5eff-5694-ab10-97742169209b,PY-e526e3b6-1188-52a6-b70e-683ba3c34f05,2026,professional_1,SUBJ-dedd1bdc-f56a-52b9-8be2-d3449d5338a1,无机化学,无机化学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""新能源材料与器件"",""section"":""考试科目""}"
EXAM-6da47576-b56a-5d56-82de-da7426529567,PY-e526e3b6-1188-52a6-b70e-683ba3c34f05,2026,professional_2,SUBJ-4c8d96e4-aca9-5a2b-9627-a8413f8122de,大学物理,大学物理,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""新能源材料与器件"",""section"":""考试科目""}"
EXAM-2cf4437b-29b5-5a1a-8cb9-55b45ddd6aab,PY-e526e3b6-1188-52a6-b70e-683ba3c34f05,2026,public_1,SUBJ-c1afee7c-2c8b-5b96-8fd0-29904b52131b,高等数学,高等数学,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""新能源材料与器件"",""section"":""考试科目""}"
EXAM-ba9590fb-80cc-52e6-a8ae-45e08aa56dfc,PY-e526e3b6-1188-52a6-b70e-683ba3c34f05,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""新能源材料与器件"",""section"":""考试科目""}"
EXAM-1f0e8727-65cb-50ab-8f27-2063297a178d,PY-60caff45-1baa-561b-9abf-d569a2fab432,2026,professional_1,SUBJ-88d1b877-d7e1-5b43-8383-45ccafde7590,人物速写,人物速写,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""服装与服饰设计"",""section"":""考试科目""}"
EXAM-fc4457eb-6aec-58b4-98f8-0775b59c2411,PY-60caff45-1baa-561b-9abf-d569a2fab432,2026,professional_2,SUBJ-01918fe9-ba7a-5bb6-81c1-08ef3a02dec6,插画设计,插画设计,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""服装与服饰设计"",""section"":""考试科目""}"
EXAM-e58e471a-89c6-5b5b-a3f7-de699df3d963,PY-60caff45-1baa-561b-9abf-d569a2fab432,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""服装与服饰设计"",""section"":""考试科目""}"
EXAM-4e0fb897-7ebe-5afd-8989-0120a369f773,PY-60caff45-1baa-561b-9abf-d569a2fab432,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""服装与服饰设计"",""section"":""考试科目""}"
EXAM-2e3ca2a4-4839-5e19-a2c8-31bc200e56ea,PY-c3f5b3c6-1c16-5568-bd01-f6789ac17ca0,2026,professional_1,SUBJ-1c3ae097-7035-5332-8158-78a17463b465,建筑速写,建筑速写,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""环境设计"",""section"":""考试科目""}"
EXAM-261333be-cfea-5aa0-8e3a-3a8803134ab5,PY-c3f5b3c6-1c16-5568-bd01-f6789ac17ca0,2026,professional_2,SUBJ-79f29a13-1d52-50f7-b94f-a4a47fddc19b,室内设计表现,室内设计表现,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""环境设计"",""section"":""考试科目""}"
EXAM-aa430439-eac5-5232-bcf6-65fb87d55b56,PY-c3f5b3c6-1c16-5568-bd01-f6789ac17ca0,2026,public_1,SUBJ-d88b6f0d-ab2d-511e-bbc2-2ff6a8d9b607,大学语文,大学语文,150,120,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""环境设计"",""section"":""考试科目""}"
EXAM-37aa1e2d-962b-57f7-8926-68086d9d59a5,PY-c3f5b3c6-1c16-5568-bd01-f6789ac17ca0,2026,public_2,SUBJ-519af401-8795-53ed-8ca6-c732ca62949c,英语,英语,150,90,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""环境设计"",""section"":""考试科目""}"
EXAM-9f195466-d567-57c0-b7fc-de72cbcaff1d,PY-72444f87-2128-5e58-83db-9ee54057b81a,2026,professional_1,SUBJ-512487a4-1606-5a3e-bbb4-aaa0090673b5,生物化学,生物化学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""生物制药"",""section"":""考试科目""}"
EXAM-0d9e8583-48de-5b04-91be-f081d86e4daa,PY-72444f87-2128-5e58-83db-9ee54057b81a,2026,professional_2,SUBJ-e954d6b6-e336-5243-997a-401c8e1fec54,微生物学,微生物学,150,,笔试,SRC-HFNU-2026-ZC,"{""asset_id"":""ASSET-HFNU-2026-ZC-PDF"",""page"":11,""row_key"":""生物制药"",""section"":""考试科目""}"
