enrollment_plan_id,offering_id,plan_type,plan_value,value_status,plan_version,announcement_date,is_derived,derivation_method,raw_value,source_id,source_locator
PLAN-c186c8e2-9cf2-52c0-8414-404658a0f78e,OFF-eb901ade-1582-59ed-b662-5fa35151aea8,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""化学工程与工艺"",""section"":""招生专业计划""}"
PLAN-713d0fd0-7f1d-5355-a4ed-e4287f59f80d,OFF-eb901ade-1582-59ed-b662-5fa35151aea8,registered_poor_family,8,explicit_value,original,2025-03-18,false,,8,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""化学工程与工艺"",""section"":""招生专业计划""}"
PLAN-47af7652-a98a-554b-b2fa-fdd44beba0b4,OFF-7287c027-0d00-5e01-b7fa-a178b4115993,total,120,explicit_value,original,2025-03-18,false,,120,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""商务英语"",""section"":""招生专业计划""}"
PLAN-54b22e37-020a-5e39-a863-ff90eda8b5bb,OFF-7287c027-0d00-5e01-b7fa-a178b4115993,retired_soldier_culture_exam_exempt,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""商务英语"",""section"":""招生专业计划""}"
PLAN-32840eca-c9e5-5172-9e09-4d0f65b3d8d3,OFF-7287c027-0d00-5e01-b7fa-a178b4115993,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""商务英语"",""section"":""招生专业计划""}"
PLAN-7b3290c3-03ae-57c9-a64d-605aeb7b423a,OFF-7287c027-0d00-5e01-b7fa-a178b4115993,registered_poor_family,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""商务英语"",""section"":""招生专业计划""}"
PLAN-ac6fdeb8-cd4c-5ae7-90b4-41c9adef0c8f,OFF-f7cf4875-1738-5873-8140-fa33698b4a49,total,50,explicit_value,original,2025-03-18,false,,50,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""学前教育"",""section"":""招生专业计划""}"
PLAN-a08f2a85-765e-5968-8243-7a43f0caa386,OFF-f7cf4875-1738-5873-8140-fa33698b4a49,retired_soldier_culture_exam_exempt,4,explicit_value,original,2025-03-18,false,,4,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""学前教育"",""section"":""招生专业计划""}"
PLAN-2f875141-1258-5d35-ad4c-0b314fd30c10,OFF-f7cf4875-1738-5873-8140-fa33698b4a49,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""学前教育"",""section"":""招生专业计划""}"
PLAN-71c1853d-7fa2-5676-8620-a0aae8cb321d,OFF-f7cf4875-1738-5873-8140-fa33698b4a49,registered_poor_family,4,explicit_value,original,2025-03-18,false,,4,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""学前教育"",""section"":""招生专业计划""}"
PLAN-fd00d685-d87e-5e99-b4ce-65c2d09d671a,OFF-557a4ab5-b139-5b97-903e-23690a6badd0,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""学前教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-5ba7365c-ed7e-5cf6-9c22-c283e54ddbbf,OFF-557a4ab5-b139-5b97-903e-23690a6badd0,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""学前教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-ec6f81a0-7603-5bbe-86b0-eac30d2ded7b,OFF-557a4ab5-b139-5b97-903e-23690a6badd0,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""学前教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-678fec12-1c04-5d3b-a71f-05a30d0f8218,OFF-557a4ab5-b139-5b97-903e-23690a6badd0,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""学前教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-dcf9dec8-dcdd-5ed2-9ccb-4d54635b6824,OFF-e36b1354-e49f-5960-bf9e-26863fa984fa,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""小学教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-346e222e-cf72-5cc9-b455-e4c72f03d835,OFF-e36b1354-e49f-5960-bf9e-26863fa984fa,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""小学教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-9aa309a3-8126-5d6b-b694-05efa9bea74e,OFF-e36b1354-e49f-5960-bf9e-26863fa984fa,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""小学教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-df6d8313-9c1a-57e3-b7ea-9a65ae56862f,OFF-e36b1354-e49f-5960-bf9e-26863fa984fa,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""小学教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-f86ae3bd-5226-50f1-90a0-fadd94cd62c3,OFF-2670da63-525d-5269-bfda-680ffd7c43df,total,70,explicit_value,original,2025-03-18,false,,70,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""小学教育"",""section"":""招生专业计划""}"
PLAN-65970b1a-5065-551b-a9ad-150604ca50b3,OFF-2670da63-525d-5269-bfda-680ffd7c43df,retired_soldier_culture_exam_exempt,5,explicit_value,original,2025-03-18,false,,5,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""小学教育"",""section"":""招生专业计划""}"
PLAN-fe4fadef-dd25-5568-a4f0-440ec7a0fa8f,OFF-2670da63-525d-5269-bfda-680ffd7c43df,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""小学教育"",""section"":""招生专业计划""}"
PLAN-743b66eb-1696-583d-adaf-eda6fc9054f6,OFF-2670da63-525d-5269-bfda-680ffd7c43df,registered_poor_family,5,explicit_value,original,2025-03-18,false,,5,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""小学教育"",""section"":""招生专业计划""}"
PLAN-c150ab38-c37d-52ba-8d5b-f0ba63531553,OFF-10da287f-721c-591b-84f9-c024dfba0526,total,120,explicit_value,original,2025-03-18,false,,120,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""市场营销"",""section"":""招生专业计划""}"
PLAN-e17db142-1edc-5c6b-bd76-a3457b099c2a,OFF-10da287f-721c-591b-84f9-c024dfba0526,retired_soldier_culture_exam_exempt,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""市场营销"",""section"":""招生专业计划""}"
PLAN-ce2a39fc-c003-59eb-a467-6e9963b33637,OFF-10da287f-721c-591b-84f9-c024dfba0526,retired_soldier_non_exempt,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""市场营销"",""section"":""招生专业计划""}"
PLAN-32cd8a6d-96f5-5764-b9a8-a9375bbc5d37,OFF-10da287f-721c-591b-84f9-c024dfba0526,registered_poor_family,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""市场营销"",""section"":""招生专业计划""}"
PLAN-ea57edb2-6735-51fb-964d-09b4b64b3318,OFF-d1fdddb8-3959-5232-8dd2-e6691d2efe54,total,120,explicit_value,original,2025-03-18,false,,120,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""数据科学与大数据技术"",""section"":""招生专业计划""}"
PLAN-6bbb3ae3-ccff-5108-a182-8cd52a46c9e1,OFF-d1fdddb8-3959-5232-8dd2-e6691d2efe54,retired_soldier_culture_exam_exempt,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""数据科学与大数据技术"",""section"":""招生专业计划""}"
PLAN-d8fcc6d9-992f-5bc0-bb09-26f309ad7e6c,OFF-d1fdddb8-3959-5232-8dd2-e6691d2efe54,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""数据科学与大数据技术"",""section"":""招生专业计划""}"
PLAN-83d3c25e-edf4-5411-8bce-2ef95b1ba246,OFF-d1fdddb8-3959-5232-8dd2-e6691d2efe54,registered_poor_family,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""数据科学与大数据技术"",""section"":""招生专业计划""}"
PLAN-c40923df-2378-5493-b982-104c3edc8b7c,OFF-bf19fd0c-6d2a-5c49-a4e3-cdef0e385264,total,100,explicit_value,original,2025-03-18,false,,100,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""新能源材料与器件"",""section"":""招生专业计划""}"
PLAN-3364347c-811d-55d2-ab45-afccd3542206,OFF-bf19fd0c-6d2a-5c49-a4e3-cdef0e385264,retired_soldier_culture_exam_exempt,8,explicit_value,original,2025-03-18,false,,8,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""新能源材料与器件"",""section"":""招生专业计划""}"
PLAN-95f66af7-24a5-58f5-8b2b-35010a12ca3f,OFF-bf19fd0c-6d2a-5c49-a4e3-cdef0e385264,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""新能源材料与器件"",""section"":""招生专业计划""}"
PLAN-bc0b8512-8449-59b7-acc2-3abcfec5958d,OFF-bf19fd0c-6d2a-5c49-a4e3-cdef0e385264,registered_poor_family,8,explicit_value,original,2025-03-18,false,,8,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""新能源材料与器件"",""section"":""招生专业计划""}"
PLAN-f2c97422-2835-57b4-806c-6f58a0376502,OFF-5b50bd91-7821-5c2c-9586-e8203337e418,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""新能源材料与器件"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-9338032e-1777-54c7-bec9-2202d711bffb,OFF-5b50bd91-7821-5c2c-9586-e8203337e418,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""新能源材料与器件"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-21161dc3-7c6b-515b-8de8-82f57dbd28b7,OFF-5b50bd91-7821-5c2c-9586-e8203337e418,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""新能源材料与器件"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-5f60c7bf-8fa0-56db-8a97-2f4d78b54599,OFF-5b50bd91-7821-5c2c-9586-e8203337e418,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""新能源材料与器件"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-aee7056b-300c-5609-b441-233f35a4b835,OFF-5a0225d0-fed4-5064-8cac-457556a4a48e,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""旅游管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-19fe8c5c-6193-5e36-95af-1fabf0869afb,OFF-5a0225d0-fed4-5064-8cac-457556a4a48e,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""旅游管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-0fef6ed2-400e-5928-ab98-1eec027942b5,OFF-5a0225d0-fed4-5064-8cac-457556a4a48e,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""旅游管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-62b1151b-32f4-5742-8f2f-b3b0270e6324,OFF-5a0225d0-fed4-5064-8cac-457556a4a48e,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""旅游管理"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-bd5867a5-3150-5f81-8164-1cb2729cdc97,OFF-e559f09a-a0f8-5b5d-94d4-725138d914b2,total,50,explicit_value,original,2025-03-18,false,,50,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""服装与服饰设计"",""section"":""招生专业计划""}"
PLAN-301af6e3-5626-5094-a52a-52f841042295,OFF-e559f09a-a0f8-5b5d-94d4-725138d914b2,retired_soldier_culture_exam_exempt,4,explicit_value,original,2025-03-18,false,,4,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""服装与服饰设计"",""section"":""招生专业计划""}"
PLAN-62d2a127-bfe2-5e40-9092-cdc1be29f936,OFF-e559f09a-a0f8-5b5d-94d4-725138d914b2,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""服装与服饰设计"",""section"":""招生专业计划""}"
PLAN-f2783e3a-129d-53e7-a5bf-80cba3811a00,OFF-e559f09a-a0f8-5b5d-94d4-725138d914b2,registered_poor_family,4,explicit_value,original,2025-03-18,false,,4,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""服装与服饰设计"",""section"":""招生专业计划""}"
PLAN-2a89b2a7-fe9e-51a4-a71c-102f6a211126,OFF-a5ce9504-5fc2-5268-af80-646a24dca6a2,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""特殊教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-d0336add-16e5-5136-8e62-f6bf6301914b,OFF-a5ce9504-5fc2-5268-af80-646a24dca6a2,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""特殊教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-1036ec0c-8000-5efc-898c-806700409648,OFF-a5ce9504-5fc2-5268-af80-646a24dca6a2,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""特殊教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-aa53431a-48e0-5255-82e7-9ef7e6df193d,OFF-a5ce9504-5fc2-5268-af80-646a24dca6a2,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""特殊教育"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-b8f56293-baaf-54d8-a34f-b6fdfa6a2762,OFF-50637532-4e0d-5209-9274-213618d776b1,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""环境工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-d83918d8-926d-5e89-8bd7-8e15cda6bde0,OFF-50637532-4e0d-5209-9274-213618d776b1,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""环境工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-371d16c5-044d-5f2e-9f14-369b3e6b1bdb,OFF-50637532-4e0d-5209-9274-213618d776b1,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""环境工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-70f515ac-ccb3-58e7-811f-588823861193,OFF-50637532-4e0d-5209-9274-213618d776b1,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""环境工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-d3fed317-2cac-590b-9819-c71fa4243dac,OFF-5ec7e8f4-ac71-5dd2-93b5-4fc4e62b163a,total,80,explicit_value,original,2025-03-18,false,,80,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""环境设计"",""section"":""招生专业计划""}"
PLAN-fb08b28b-bdb1-5f44-bf1b-e053a36191d9,OFF-5ec7e8f4-ac71-5dd2-93b5-4fc4e62b163a,retired_soldier_culture_exam_exempt,7,explicit_value,original,2025-03-18,false,,7,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""环境设计"",""section"":""招生专业计划""}"
PLAN-d517069c-c5a3-5a33-9d04-12e143ad0a54,OFF-5ec7e8f4-ac71-5dd2-93b5-4fc4e62b163a,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""环境设计"",""section"":""招生专业计划""}"
PLAN-65b529f3-2329-5fd8-a961-db21bcb3c62f,OFF-5ec7e8f4-ac71-5dd2-93b5-4fc4e62b163a,registered_poor_family,7,explicit_value,original,2025-03-18,false,,7,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""环境设计"",""section"":""招生专业计划""}"
PLAN-ce9b3b0b-f7e7-5a30-a84d-8043bba8fbee,OFF-04f85e7e-af42-5407-8a0e-a693acff2204,total,120,explicit_value,original,2025-03-18,false,,120,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""生物制药"",""section"":""招生专业计划""}"
PLAN-4359dfad-b10f-5067-b91a-a561d4a144a1,OFF-04f85e7e-af42-5407-8a0e-a693acff2204,retired_soldier_culture_exam_exempt,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""生物制药"",""section"":""招生专业计划""}"
PLAN-643127db-a100-5dd0-838f-575911ff8224,OFF-04f85e7e-af42-5407-8a0e-a693acff2204,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""生物制药"",""section"":""招生专业计划""}"
PLAN-34ae8512-f356-583c-979b-87a2aeb7f011,OFF-04f85e7e-af42-5407-8a0e-a693acff2204,registered_poor_family,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""生物制药"",""section"":""招生专业计划""}"
PLAN-1c5d96e6-49e9-5b65-8d3d-69364a49e120,OFF-12ec719d-428c-5d62-a575-1a539766c1b0,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""生物制药"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-1fb982eb-825c-547b-81c4-09944b26423c,OFF-12ec719d-428c-5d62-a575-1a539766c1b0,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""生物制药"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-70de8627-f6cb-5ccb-9a0f-aa7bceee6022,OFF-12ec719d-428c-5d62-a575-1a539766c1b0,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""生物制药"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-bb7bfe23-2588-57bc-a11a-c503139e7dbc,OFF-12ec719d-428c-5d62-a575-1a539766c1b0,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""生物制药"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-092212e0-fe23-5b57-9cf2-3e89d3ee9b6f,OFF-b8788e79-b864-5a26-9daa-e497db780f14,total,120,explicit_value,original,2025-03-18,false,,120,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""电子信息工程"",""section"":""招生专业计划""}"
PLAN-7f2b2332-31b3-5e9c-bf56-2e9342d44323,OFF-b8788e79-b864-5a26-9daa-e497db780f14,retired_soldier_culture_exam_exempt,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""电子信息工程"",""section"":""招生专业计划""}"
PLAN-954a1b81-30ee-5167-abdc-58efaf282ef6,OFF-b8788e79-b864-5a26-9daa-e497db780f14,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""电子信息工程"",""section"":""招生专业计划""}"
PLAN-c2062ef4-7e96-5ea9-8ab7-c01c6047efb3,OFF-b8788e79-b864-5a26-9daa-e497db780f14,registered_poor_family,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""电子信息工程"",""section"":""招生专业计划""}"
PLAN-f8a621f6-8301-56e9-896a-d475fc853e49,OFF-cc6a882c-f039-574d-b144-d75f15fa1663,total,40,explicit_value,original,2025-03-18,false,,40,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""电气工程及其自动化"",""section"":""招生专业计划""}"
PLAN-eb310ef8-aaee-56cc-853b-9be2eac72261,OFF-cc6a882c-f039-574d-b144-d75f15fa1663,retired_soldier_culture_exam_exempt,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""电气工程及其自动化"",""section"":""招生专业计划""}"
PLAN-9af53cda-5a54-5e19-90d5-b84d9ad5ac3f,OFF-cc6a882c-f039-574d-b144-d75f15fa1663,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""电气工程及其自动化"",""section"":""招生专业计划""}"
PLAN-1d19bcd9-3b9a-5e8b-a137-9f814e5b7090,OFF-cc6a882c-f039-574d-b144-d75f15fa1663,registered_poor_family,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""电气工程及其自动化"",""section"":""招生专业计划""}"
PLAN-e467132e-6348-51aa-b89f-6fb598a4ecbb,OFF-ebbf4cce-ddbc-5db3-a9b8-1bc92ce768fa,total,40,explicit_value,original,2025-03-18,false,,40,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""电气工程及其自动化"",""section"":""招生专业计划""}"
PLAN-87747bac-0395-50de-8467-288df358b71d,OFF-ebbf4cce-ddbc-5db3-a9b8-1bc92ce768fa,retired_soldier_culture_exam_exempt,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""电气工程及其自动化"",""section"":""招生专业计划""}"
